@relation EEG_DATA-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute AF3 numeric
@attribute F7 numeric
@attribute F3 numeric
@attribute FC5 numeric
@attribute T7 numeric
@attribute P7 numeric
@attribute O1 numeric
@attribute O2 numeric
@attribute P8 numeric
@attribute T8 numeric
@attribute FC6 numeric
@attribute F4 numeric
@attribute F8 numeric
@attribute AF4 numeric
@attribute eyeDetection {0,1}

@data
0.010543,0.232291,0.55018,0.002585,0.510176,0.005127,0.003486,0.015214,0.010729,0.495831,0.255128,0.42434,0.029572,0.004181,0
0.010546,0.23322,0.5522,0.002597,0.510058,0.00512,0.003472,0.01198,0.010663,0.493931,0.253973,0.425314,0.029562,0.004179,0
0.010554,0.233839,0.552638,0.002593,0.510528,0.005114,0.003467,0.01198,0.010657,0.492558,0.254116,0.424882,0.029549,0.004172,0
0.010544,0.232498,0.551498,0.002584,0.510176,0.005108,0.003464,0.014643,0.010709,0.492136,0.253973,0.423801,0.029522,0.004163,0
0.010541,0.232086,0.551234,0.002596,0.510409,0.005113,0.003454,0.01445,0.010723,0.49298,0.252528,0.423152,0.029532,0.004167,0
0.010578,0.234766,0.552464,0.002614,0.512633,0.005121,0.003455,0.013501,0.010723,0.495619,0.253395,0.424016,0.029616,0.004188,0
0.010594,0.236209,0.553166,0.002612,0.513333,0.005135,0.003473,0.015592,0.010754,0.497626,0.255418,0.425529,0.029657,0.004191,0
0.010564,0.233942,0.551673,0.002595,0.511112,0.005147,0.003481,0.017872,0.010777,0.496148,0.253973,0.424882,0.029593,0.004169,0
0.010533,0.232601,0.549916,0.002587,0.510528,0.005135,0.003479,0.016734,0.010756,0.495302,0.252674,0.423044,0.029569,0.004161,0
0.010531,0.233942,0.549916,0.002589,0.512514,0.005128,0.00348,0.015214,0.010736,0.497519,0.254697,0.423369,0.029609,0.004173,0
0.010536,0.234251,0.549741,0.002589,0.51193,0.00514,0.003488,0.016923,0.01075,0.498048,0.255708,0.423476,0.029619,0.004177,0
0.010523,0.232291,0.549039,0.002575,0.509942,0.005138,0.003498,0.019967,0.010771,0.497097,0.25484,0.422288,0.029606,0.004168,0
0.010503,0.230952,0.548776,0.002561,0.510293,0.005137,0.003499,0.020535,0.010771,0.498048,0.255418,0.422288,0.029609,0.004162,0
0.010506,0.231364,0.548776,0.002562,0.511112,0.005138,0.00349,0.018825,0.010767,0.499526,0.255128,0.423259,0.029593,0.004168,0
0.010529,0.232188,0.549127,0.002566,0.510528,0.005123,0.00348,0.017872,0.010785,0.499631,0.255708,0.423801,0.029613,0.004177,0
0.010546,0.232498,0.549654,0.002568,0.510644,0.005103,0.003468,0.015592,0.010748,0.498996,0.258308,0.424016,0.02967,0.004179,0
0.010543,0.232601,0.54939,0.002565,0.510528,0.005097,0.003459,0.011027,0.010686,0.49678,0.257297,0.423584,0.029643,0.004173,0
0.010521,0.231879,0.548688,0.002558,0.509006,0.0051,0.00346,0.009318,0.010688,0.49488,0.253685,0.422288,0.029562,0.004171,0
0.010503,0.230745,0.548512,0.002544,0.509239,0.005111,0.003467,0.010456,0.010705,0.494141,0.253395,0.421638,0.029525,0.004164,0
0.010496,0.23023,0.548425,0.002532,0.509825,0.005118,0.003473,0.011027,0.010696,0.493614,0.253829,0.421638,0.029525,0.00415,0
0.010493,0.23023,0.548425,0.002535,0.50842,0.005105,0.003469,0.010649,0.010684,0.493402,0.252674,0.421099,0.029518,0.004153,0
0.010519,0.231776,0.548863,0.00255,0.508539,0.005093,0.003458,0.010838,0.010688,0.49467,0.253539,0.421099,0.029542,0.004173,0
0.010556,0.233839,0.549565,0.002563,0.510409,0.005094,0.003457,0.011409,0.010696,0.495514,0.255708,0.42218,0.029586,0.004178,0
0.010558,0.233425,0.550005,0.002563,0.510644,0.0051,0.003459,0.011598,0.010701,0.495726,0.255274,0.422503,0.029589,0.004163,0
0.010549,0.232705,0.550005,0.002559,0.510409,0.005098,0.003458,0.011598,0.010711,0.496148,0.25484,0.422827,0.029599,0.004166,0
0.010541,0.233322,0.549303,0.00256,0.509825,0.0051,0.003463,0.011027,0.010709,0.495726,0.255708,0.423259,0.029613,0.004181,0
0.010504,0.232086,0.548248,0.002546,0.508772,0.005111,0.003475,0.01122,0.010692,0.494987,0.254407,0.42218,0.029562,0.004171,0
0.010486,0.23054,0.548425,0.002534,0.50889,0.005117,0.003483,0.012169,0.010692,0.495092,0.252528,0.421314,0.029505,0.004158,0
0.010513,0.232086,0.549478,0.002546,0.510058,0.005115,0.003482,0.013501,0.010711,0.495831,0.253685,0.422288,0.029525,0.00416,0
0.010531,0.233734,0.549654,0.002558,0.511112,0.00513,0.003476,0.015781,0.010746,0.49657,0.255274,0.422503,0.029552,0.004164,0
0.010541,0.234561,0.549303,0.00256,0.512514,0.005143,0.003472,0.017872,0.010779,0.497836,0.256429,0.421856,0.029582,0.004169,0
0.010551,0.235488,0.549039,0.002565,0.512982,0.005143,0.003468,0.018065,0.010765,0.498996,0.257584,0.421856,0.029619,0.004178,0
0.010549,0.2359,0.548863,0.002564,0.512047,0.00513,0.003461,0.016734,0.01075,0.498679,0.258596,0.422612,0.029646,0.004186,0
0.010561,0.235488,0.550269,0.002559,0.511814,0.005115,0.003463,0.016541,0.010771,0.498365,0.258452,0.423584,0.029677,0.004187,0
0.010581,0.235488,0.552287,0.002571,0.512398,0.005118,0.003475,0.015974,0.010752,0.497626,0.257007,0.424125,0.02968,0.004182,0
0.010588,0.235797,0.552551,0.002586,0.512514,0.005124,0.003476,0.013311,0.010701,0.496041,0.255708,0.424125,0.029616,0.00418,0
0.010589,0.236107,0.552638,0.002584,0.512047,0.005114,0.003471,0.01122,0.010696,0.495409,0.255708,0.424233,0.029593,0.004189,0
0.010592,0.235488,0.552727,0.002585,0.511814,0.005107,0.003475,0.010267,0.01068,0.495831,0.254984,0.423152,0.029626,0.00419,0
0.010568,0.234251,0.550794,0.002584,0.511463,0.00511,0.003469,0.009696,0.01067,0.495092,0.254116,0.421746,0.029623,0.004181,0
0.010536,0.233839,0.54895,0.002572,0.510877,0.0051,0.003457,0.012169,0.010719,0.49467,0.255274,0.421746,0.029603,0.004176,0
0.010516,0.233839,0.548688,0.002565,0.510877,0.005103,0.003458,0.016352,0.010732,0.495409,0.255708,0.421531,0.029616,0.00417,0
0.010514,0.234251,0.54939,0.002572,0.511463,0.005128,0.00346,0.017305,0.010709,0.495726,0.254697,0.421314,0.029579,0.004165,0
0.010531,0.235178,0.550707,0.002582,0.512398,0.00512,0.003456,0.015021,0.010717,0.495726,0.25455,0.422071,0.029532,0.00417,0
0.010523,0.234456,0.550794,0.002576,0.512163,0.005103,0.003457,0.014832,0.010721,0.495409,0.254697,0.42218,0.029545,0.004169,0
0.010493,0.232291,0.549303,0.002563,0.510644,0.005123,0.003468,0.017112,0.010732,0.495302,0.254407,0.420989,0.029542,0.004155,0
0.010488,0.231983,0.54781,0.002553,0.510058,0.00514,0.003476,0.017305,0.010742,0.495302,0.254263,0.420018,0.029522,0.004153,0
0.010513,0.232808,0.546932,0.002549,0.510176,0.005125,0.003479,0.014261,0.010729,0.49488,0.254407,0.420557,0.029552,0.004167,0
0.010526,0.232705,0.546932,0.002552,0.509942,0.005124,0.003479,0.012359,0.010725,0.495197,0.25484,0.421746,0.029586,0.004173,0
0.010518,0.233013,0.548074,0.002555,0.510877,0.005133,0.00347,0.01198,0.010731,0.497201,0.256719,0.421638,0.029613,0.004175,0
0.010521,0.234147,0.548688,0.00256,0.512865,0.00513,0.003459,0.012359,0.010717,0.498153,0.258886,0.421531,0.029677,0.004181,0
0.010536,0.23559,0.548512,0.002573,0.513919,0.00512,0.003463,0.015403,0.01074,0.498365,0.260185,0.422937,0.029731,0.004191,0
0.010554,0.236416,0.549916,0.002587,0.514035,0.005111,0.00347,0.017872,0.010783,0.499631,0.260909,0.42499,0.029744,0.004199,0
0.010574,0.236622,0.552024,0.002589,0.513568,0.005104,0.00346,0.016163,0.010748,0.499735,0.261052,0.425314,0.029747,0.004198,0
0.010578,0.236107,0.552113,0.002587,0.512398,0.0051,0.00345,0.014072,0.010707,0.49794,0.260041,0.424125,0.029714,0.004191,0
0.010558,0.235075,0.550269,0.002586,0.512163,0.00511,0.003464,0.016352,0.01074,0.497519,0.259463,0.423908,0.029684,0.004191,0
0.010543,0.234251,0.549214,0.002576,0.512282,0.005133,0.003484,0.019014,0.010785,0.498996,0.260041,0.425097,0.029687,0.004182,0
0.010539,0.234561,0.549654,0.002568,0.51193,0.005145,0.003491,0.017872,0.010773,0.498787,0.259751,0.424558,0.029673,0.004174,0
0.010533,0.235385,0.549127,0.002572,0.511695,0.005151,0.003492,0.016541,0.010742,0.497097,0.258886,0.42218,0.02965,0.004179,0
0.010521,0.234663,0.548599,0.002575,0.511579,0.005151,0.003495,0.016352,0.010713,0.49657,0.257874,0.421963,0.029623,0.004176,0
0.010518,0.233425,0.549565,0.002572,0.510877,0.005138,0.003489,0.014832,0.010692,0.495726,0.255852,0.422288,0.029593,0.004167,0
0.010528,0.233942,0.550971,0.002576,0.510176,0.005124,0.003478,0.013501,0.010699,0.493614,0.25455,0.421963,0.029562,0.004179,0
0.010551,0.234973,0.552113,0.002587,0.511112,0.005128,0.003478,0.015974,0.010723,0.494563,0.257151,0.423044,0.029593,0.004195,0
0.010566,0.2359,0.552727,0.002586,0.511814,0.00513,0.003488,0.019967,0.010758,0.498048,0.259751,0.424448,0.029657,0.004189,0
0.010566,0.236004,0.551409,0.00258,0.51076,0.00512,0.003478,0.022248,0.010814,0.499104,0.259173,0.424448,0.02968,0.004181,0
0.010553,0.234766,0.549741,0.002581,0.509942,0.005115,0.003464,0.023957,0.010835,0.499313,0.259463,0.423584,0.02968,0.004186,0
0.010528,0.233942,0.548776,0.002576,0.511112,0.005137,0.003467,0.02339,0.010796,0.500369,0.260762,0.423044,0.029684,0.004183,0
0.010508,0.233734,0.547546,0.00257,0.511344,0.00515,0.003468,0.022058,0.010781,0.499631,0.259897,0.42272,0.029646,0.004167,0
0.010493,0.232395,0.547459,0.002572,0.50959,0.005138,0.003454,0.020916,0.010795,0.497626,0.256719,0.421856,0.029582,0.004158,0
0.010493,0.232086,0.548863,0.002572,0.509358,0.005133,0.003452,0.019396,0.010769,0.496358,0.256286,0.421856,0.029569,0.004163,0
0.010519,0.233117,0.549916,0.002572,0.510058,0.005133,0.003461,0.017872,0.010732,0.495831,0.257874,0.422827,0.029603,0.004171,0
0.010536,0.232808,0.55062,0.002577,0.509709,0.005123,0.003468,0.018065,0.01074,0.495831,0.258162,0.423044,0.029619,0.004174,0
0.010526,0.232705,0.550794,0.002577,0.509358,0.005114,0.003478,0.019396,0.010762,0.496358,0.258162,0.423044,0.029613,0.004169,0
0.010516,0.233013,0.549565,0.002572,0.509123,0.005114,0.003483,0.020156,0.010754,0.495619,0.258162,0.422827,0.029609,0.004151,0
0.010524,0.232188,0.548688,0.002576,0.509006,0.005118,0.003483,0.021866,0.010744,0.495302,0.257584,0.421531,0.029609,0.004145,0
0.010528,0.232601,0.549039,0.002582,0.509709,0.005124,0.003479,0.021106,0.010734,0.496465,0.257151,0.420882,0.029633,0.004162,0
0.010526,0.234251,0.549214,0.002584,0.510644,0.005127,0.003474,0.017494,0.010734,0.497201,0.257151,0.42218,0.029657,0.004169,0
0.010536,0.234251,0.55018,0.002585,0.510528,0.00513,0.003466,0.016541,0.010754,0.497097,0.257874,0.423152,0.02965,0.004163,0
0.010541,0.23291,0.551409,0.002585,0.509825,0.00513,0.003459,0.018636,0.010767,0.49657,0.257584,0.422395,0.029626,0.004155,0
0.010528,0.232808,0.551498,0.002584,0.50959,0.005118,0.003464,0.020156,0.010769,0.495726,0.256429,0.422288,0.029593,0.004151,0
0.010523,0.233529,0.551585,0.002589,0.510293,0.005104,0.003473,0.019774,0.010769,0.496148,0.256863,0.423476,0.029586,0.004159,0
0.010534,0.23322,0.552113,0.002592,0.510176,0.005098,0.003476,0.021106,0.010779,0.49678,0.258162,0.423584,0.029599,0.004168,0
0.010528,0.232188,0.551409,0.002589,0.50889,0.0051,0.003472,0.022248,0.010767,0.495831,0.256719,0.421963,0.029593,0.004163,0
0.010506,0.232188,0.550005,0.002585,0.50889,0.005094,0.003474,0.020916,0.010752,0.494563,0.255708,0.421531,0.029566,0.004154,0
0.010501,0.232086,0.549478,0.002584,0.510293,0.005088,0.003476,0.019203,0.01074,0.494036,0.256139,0.421638,0.029542,0.004143,0
0.010501,0.231054,0.549303,0.002584,0.510409,0.005105,0.003472,0.016352,0.010701,0.49277,0.25455,0.420342,0.029515,0.004133,0
0.010503,0.231261,0.549916,0.002585,0.510293,0.005114,0.003468,0.01445,0.010692,0.492241,0.253539,0.420342,0.029491,0.004143,0
0.010528,0.232498,0.551585,0.002587,0.510528,0.005101,0.003466,0.016163,0.010738,0.493931,0.254984,0.42272,0.029535,0.004164,0
0.010551,0.23291,0.552638,0.002593,0.510644,0.005108,0.003467,0.016734,0.010734,0.49467,0.256429,0.424016,0.029586,0.004166,0
0.010543,0.233013,0.551849,0.002599,0.511695,0.005137,0.003474,0.015592,0.01068,0.493297,0.255418,0.423044,0.029569,0.004161,0
0.010524,0.233117,0.550005,0.002589,0.512047,0.005138,0.003475,0.016734,0.010696,0.493719,0.254263,0.42218,0.029549,0.004157,0
0.010523,0.233734,0.549127,0.002588,0.510877,0.00513,0.003471,0.017494,0.010732,0.495831,0.255128,0.42218,0.029582,0.004154,0
0.010541,0.234868,0.549654,0.002605,0.511344,0.005138,0.003471,0.015974,0.010729,0.496041,0.256573,0.422071,0.029626,0.004155,0
0.010544,0.234766,0.549741,0.002605,0.512047,0.005138,0.003464,0.015974,0.010725,0.49467,0.256429,0.421856,0.02964,0.004155,0
0.010529,0.233425,0.549916,0.002592,0.510528,0.005133,0.003461,0.017112,0.01074,0.494563,0.255274,0.421746,0.029616,0.004156,0
0.010534,0.233839,0.551409,0.002599,0.511228,0.005141,0.003479,0.019203,0.010767,0.494987,0.255708,0.422937,0.029613,0.004167,0
0.010573,0.236312,0.552638,0.002614,0.514152,0.005147,0.003487,0.019967,0.010777,0.496253,0.258739,0.424882,0.02967,0.004178,0
0.010584,0.236107,0.552287,0.002609,0.512633,0.005143,0.003473,0.017494,0.01074,0.497201,0.260475,0.425529,0.029694,0.004173,0
0.010554,0.234251,0.55062,0.002595,0.509942,0.005135,0.003468,0.015781,0.010715,0.495936,0.257731,0.423801,0.02963,0.004158,0
0.010539,0.234147,0.550092,0.002594,0.510877,0.005133,0.003475,0.016163,0.010731,0.494563,0.254263,0.421856,0.029586,0.004153,0
0.010551,0.234868,0.551322,0.002605,0.511814,0.005135,0.003478,0.018065,0.010762,0.495619,0.256286,0.422503,0.029616,0.004158,0
0.010573,0.23559,0.552375,0.002609,0.511463,0.005145,0.003485,0.021298,0.010771,0.496675,0.260475,0.42499,0.029667,0.00417,0
0.010594,0.236829,0.552375,0.002606,0.511814,0.005143,0.003489,0.021866,0.010765,0.496887,0.260475,0.424882,0.02969,0.004182,0
0.010602,0.237138,0.5522,0.002601,0.511579,0.005133,0.003485,0.019774,0.010754,0.497731,0.259463,0.423801,0.029694,0.004178,0
0.010591,0.236107,0.552113,0.00259,0.510995,0.005135,0.003497,0.020535,0.01075,0.497519,0.260041,0.424882,0.02967,0.004167,0
0.010588,0.235178,0.55176,0.002582,0.511112,0.005141,0.003515,0.021866,0.010765,0.496887,0.25932,0.425422,0.029646,0.004171,0
0.010594,0.234561,0.55062,0.002583,0.510877,0.005138,0.003503,0.021106,0.010777,0.497309,0.258308,0.423908,0.029633,0.004174,0
0.010579,0.233942,0.549127,0.002576,0.510528,0.005137,0.003488,0.020535,0.010748,0.496358,0.258452,0.422071,0.029606,0.004159,0
0.010549,0.233632,0.548863,0.002567,0.510995,0.005141,0.00349,0.019774,0.010709,0.494141,0.257151,0.421099,0.029562,0.004148,0
0.010558,0.234766,0.54939,0.002572,0.511814,0.005145,0.003489,0.019585,0.010727,0.494036,0.257007,0.422071,0.029576,0.004155,0
0.010594,0.237138,0.549478,0.002584,0.512514,0.005147,0.003492,0.022058,0.010773,0.495936,0.259751,0.423584,0.029619,0.004163,0
0.010592,0.237138,0.549829,0.002584,0.512633,0.005157,0.003502,0.022437,0.010767,0.496148,0.260041,0.423908,0.029616,0.004159,0
0.010584,0.2359,0.551058,0.00258,0.512514,0.005165,0.003498,0.021677,0.010765,0.496148,0.259173,0.424125,0.029626,0.004166,0
0.010621,0.237963,0.552113,0.00259,0.512749,0.005155,0.003488,0.023197,0.010793,0.497731,0.262064,0.425422,0.029704,0.004186,0
0.010647,0.239921,0.552113,0.002597,0.512865,0.00515,0.00349,0.023579,0.010795,0.498365,0.263652,0.425746,0.029721,0.004186,0
0.010636,0.238684,0.551673,0.002589,0.51193,0.005155,0.003493,0.019585,0.010744,0.496465,0.261196,0.424448,0.029646,0.004167,0
0.010634,0.238582,0.551936,0.002584,0.511112,0.005151,0.003491,0.015214,0.010705,0.494987,0.259463,0.424448,0.029623,0.004167,0
0.010634,0.238889,0.551849,0.002585,0.511112,0.005138,0.003486,0.015781,0.010731,0.494987,0.259463,0.424773,0.029633,0.004166,0
0.010619,0.23755,0.551058,0.002584,0.510995,0.005137,0.003476,0.018254,0.010763,0.495092,0.259463,0.423693,0.029599,0.004158,0
0.010602,0.237034,0.551409,0.002582,0.511579,0.005147,0.003485,0.019774,0.010762,0.495936,0.259751,0.422612,0.029613,0.004167,0
0.010583,0.237138,0.550971,0.002581,0.512514,0.005164,0.003506,0.021106,0.010746,0.495831,0.259463,0.423044,0.029636,0.004164,0
0.010574,0.236622,0.549741,0.002578,0.51193,0.005171,0.0035,0.021298,0.010765,0.49488,0.258162,0.42272,0.029593,0.004146,0
0.010588,0.237241,0.550443,0.002581,0.511695,0.005164,0.003486,0.020727,0.010783,0.496358,0.258596,0.422288,0.029593,0.004155,0
0.010599,0.238168,0.551409,0.002588,0.512982,0.005167,0.003488,0.020535,0.010783,0.498892,0.260618,0.423476,0.029673,0.004176,0
0.010588,0.237653,0.550005,0.002584,0.513568,0.005181,0.003497,0.020727,0.010796,0.499418,0.261342,0.423476,0.029694,0.004168,0
0.010571,0.236726,0.548512,0.002577,0.512749,0.005178,0.003491,0.019396,0.010762,0.497626,0.259751,0.421963,0.02964,0.004156,0
0.010579,0.237241,0.549654,0.002581,0.512398,0.00517,0.003485,0.017112,0.010711,0.495619,0.258452,0.421638,0.029609,0.004155,0
0.010597,0.238787,0.551322,0.002588,0.513217,0.005174,0.003491,0.016352,0.010729,0.495619,0.258739,0.422503,0.029616,0.004158,0
0.010601,0.239716,0.550883,0.002585,0.513919,0.005178,0.003497,0.017112,0.010758,0.496887,0.259897,0.423152,0.02966,0.004169,0
0.010591,0.239199,0.550092,0.002583,0.514152,0.005172,0.003491,0.017683,0.01074,0.49678,0.260041,0.423801,0.029687,0.004168,0
0.010581,0.238684,0.550971,0.002587,0.513684,0.005177,0.003492,0.018636,0.010734,0.495831,0.25932,0.423584,0.029633,0.004156,0
0.010586,0.238994,0.552113,0.002589,0.5131,0.00518,0.003501,0.020916,0.010775,0.496358,0.259751,0.423476,0.029599,0.004166,0
0.010597,0.239406,0.552113,0.002592,0.513333,0.00517,0.003499,0.021298,0.010781,0.496992,0.260909,0.42499,0.029653,0.00418,0
0.010592,0.238889,0.551585,0.002588,0.513919,0.005167,0.003491,0.019396,0.010746,0.49657,0.260909,0.425205,0.029663,0.004168,0
0.010584,0.238168,0.551058,0.002581,0.513568,0.005171,0.003489,0.017305,0.010734,0.495514,0.259463,0.423801,0.029619,0.004166,0
0.010606,0.239304,0.551585,0.002594,0.513684,0.005174,0.003491,0.017494,0.010756,0.495726,0.259897,0.424448,0.02965,0.004187,0
0.010629,0.240437,0.552551,0.002607,0.514387,0.005178,0.003494,0.019967,0.010779,0.497626,0.261486,0.426718,0.029704,0.004191,0
0.010614,0.239199,0.552287,0.002595,0.513333,0.005184,0.003497,0.022819,0.010793,0.497731,0.261052,0.426395,0.02966,0.004181,0
0.010594,0.238168,0.551673,0.002583,0.511579,0.005177,0.003492,0.022437,0.010781,0.495936,0.259751,0.424773,0.029616,0.004176,0
0.010589,0.238375,0.550794,0.002586,0.511463,0.005171,0.003487,0.020156,0.010762,0.495936,0.260041,0.424882,0.02963,0.004165,0
0.010584,0.238168,0.549478,0.002584,0.512047,0.005181,0.003488,0.020916,0.010771,0.496992,0.261196,0.425097,0.029646,0.004161,0
0.010591,0.238065,0.549478,0.00258,0.512398,0.005185,0.003488,0.023197,0.010793,0.49794,0.263075,0.424448,0.029684,0.004181,0
0.010607,0.238684,0.550443,0.002583,0.512398,0.005175,0.003485,0.021677,0.010796,0.49847,0.26423,0.424448,0.029694,0.004189,0
0.010606,0.238787,0.550971,0.002582,0.512633,0.005167,0.003488,0.019014,0.010793,0.498048,0.262064,0.424665,0.029667,0.004172,0
0.010606,0.239304,0.551936,0.002584,0.513568,0.005167,0.003492,0.019203,0.010781,0.497097,0.260185,0.424233,0.029663,0.00417,0
0.010597,0.239611,0.551673,0.002589,0.513568,0.00517,0.003492,0.019396,0.010765,0.496358,0.260331,0.423801,0.02966,0.004168,0
0.010559,0.23755,0.549478,0.002579,0.512282,0.005172,0.003494,0.017494,0.010748,0.495409,0.258739,0.422395,0.029582,0.004145,0
0.010549,0.236107,0.549303,0.002576,0.512282,0.005174,0.003495,0.016734,0.010738,0.49488,0.256863,0.421638,0.029545,0.004144,0
0.010586,0.237653,0.55176,0.002592,0.513684,0.005174,0.003497,0.019967,0.010769,0.496148,0.258739,0.423908,0.029603,0.004168,0
0.010606,0.238994,0.552989,0.002598,0.514152,0.00519,0.003506,0.022248,0.010796,0.497519,0.261773,0.426286,0.02963,0.004176,0
0.010599,0.238889,0.5522,0.002595,0.513801,0.005202,0.00351,0.018825,0.010765,0.497309,0.261486,0.425961,0.029619,0.004171,0
0.010597,0.238787,0.551849,0.002594,0.513684,0.005192,0.003504,0.017305,0.010752,0.497519,0.260618,0.424558,0.02963,0.004175,0
0.010588,0.238272,0.551673,0.002591,0.513452,0.005182,0.003502,0.021106,0.010795,0.497731,0.260618,0.423584,0.029626,0.004171,0
0.010581,0.237963,0.551145,0.002589,0.5131,0.005182,0.003508,0.02263,0.010796,0.496887,0.260185,0.423801,0.029613,0.004161,0
0.010591,0.238477,0.551498,0.002589,0.513452,0.005182,0.003507,0.020916,0.010775,0.49678,0.260475,0.42434,0.029613,0.00416,0
0.010583,0.237755,0.551234,0.002584,0.5131,0.005181,0.003506,0.021106,0.010785,0.497731,0.260762,0.423152,0.029599,0.004155,0
0.010563,0.236829,0.549741,0.002582,0.512047,0.00518,0.003501,0.020727,0.010779,0.496675,0.25903,0.422288,0.029589,0.004155,0
0.010573,0.236519,0.550092,0.002588,0.512163,0.005178,0.003493,0.017494,0.01075,0.495197,0.258596,0.423044,0.029589,0.004163,0
0.010594,0.235797,0.552024,0.002584,0.512633,0.005175,0.003494,0.016734,0.010752,0.495619,0.259751,0.422827,0.029545,0.004163,0
0.010597,0.236107,0.552113,0.002587,0.512749,0.005181,0.003498,0.019014,0.010777,0.495514,0.258452,0.422503,0.029522,0.004161,0
0.010594,0.238582,0.551585,0.002604,0.514035,0.005192,0.003498,0.019585,0.010765,0.495831,0.259897,0.42434,0.029596,0.004177,0
0.010592,0.239611,0.551585,0.002606,0.514854,0.005192,0.003498,0.018443,0.010752,0.49678,0.26452,0.425746,0.029687,0.004183,0
0.010566,0.237446,0.550356,0.002589,0.513684,0.005187,0.003496,0.019014,0.010763,0.496253,0.264374,0.424125,0.029694,0.004168,0
0.010531,0.236312,0.54895,0.002593,0.512865,0.00518,0.003487,0.018636,0.010758,0.495197,0.260475,0.422288,0.029633,0.004153,0
0.010531,0.237241,0.54939,0.002605,0.513333,0.005167,0.003486,0.015403,0.010729,0.494775,0.258739,0.422612,0.029593,0.004145,0
0.010536,0.237653,0.549478,0.002596,0.513568,0.005168,0.003488,0.015974,0.010752,0.495514,0.259897,0.422937,0.029609,0.004145,0
0.010531,0.236931,0.548863,0.002586,0.512982,0.005178,0.003489,0.020535,0.010798,0.497097,0.260331,0.42218,0.029626,0.004148,0
0.010534,0.235797,0.54895,0.00259,0.51193,0.005161,0.003487,0.020727,0.010775,0.497519,0.258886,0.421856,0.029589,0.004145,0
0.010539,0.235797,0.549303,0.002592,0.511344,0.005144,0.00348,0.020345,0.010773,0.496041,0.257441,0.421963,0.029532,0.004139,0
0.010534,0.236519,0.54939,0.002593,0.51193,0.005152,0.003481,0.022819,0.010814,0.495619,0.258308,0.422395,0.029535,0.004145,0
0.010536,0.236931,0.549478,0.002597,0.512163,0.005161,0.003485,0.019203,0.010769,0.496887,0.260618,0.423259,0.029606,0.004157,0
0.010538,0.235695,0.549478,0.002591,0.51076,0.005151,0.003479,0.014832,0.010711,0.496675,0.261486,0.423693,0.029623,0.004155,0
0.010531,0.234251,0.549654,0.002584,0.509942,0.005147,0.003484,0.017683,0.010746,0.495092,0.260909,0.423369,0.029579,0.004148,0
0.010536,0.234766,0.550005,0.002592,0.510644,0.005154,0.003506,0.020916,0.010796,0.495726,0.26163,0.424016,0.029613,0.004153,0
0.010538,0.235283,0.549565,0.002593,0.511344,0.005162,0.00351,0.020535,0.0108,0.49847,0.262931,0.424558,0.029673,0.004163,0
0.010533,0.234354,0.549829,0.00259,0.511579,0.005172,0.003497,0.020916,0.010793,0.49847,0.262354,0.424016,0.02964,0.004161,0
0.010548,0.234766,0.551498,0.002601,0.5131,0.005184,0.003498,0.02263,0.010814,0.496465,0.261486,0.424125,0.029606,0.004159,0
0.010571,0.237138,0.552464,0.002617,0.514619,0.005188,0.003507,0.02415,0.010843,0.497414,0.262497,0.426178,0.029633,0.004166,0
0.010583,0.236931,0.552113,0.002617,0.513801,0.005181,0.003502,0.02263,0.010824,0.499104,0.262785,0.42661,0.029633,0.004168,0
0.010574,0.23559,0.551585,0.002609,0.512514,0.005172,0.003493,0.017872,0.010785,0.497731,0.261486,0.424558,0.029616,0.004155,0
0.010549,0.236107,0.551234,0.00261,0.512398,0.00517,0.003491,0.016541,0.010791,0.496465,0.260185,0.423801,0.029613,0.004145,0
0.010541,0.236726,0.551322,0.002611,0.512865,0.005172,0.003489,0.017872,0.010777,0.496041,0.259463,0.423801,0.029593,0.004143,0
0.010556,0.237653,0.552024,0.002614,0.513333,0.005182,0.003485,0.016541,0.01075,0.495619,0.260331,0.423259,0.029603,0.004153,0
0.010573,0.238889,0.5522,0.002625,0.513801,0.00519,0.003491,0.017494,0.010796,0.497097,0.262931,0.42434,0.029673,0.004171,0
0.010583,0.239096,0.552024,0.002631,0.514035,0.005191,0.003504,0.022437,0.010839,0.499735,0.264954,0.42726,0.029707,0.004174,0
0.010578,0.24054,0.552287,0.002633,0.513801,0.005182,0.003495,0.021866,0.010798,0.499209,0.263652,0.425961,0.02965,0.004164,0
0.010549,0.240333,0.55176,0.002625,0.512865,0.005177,0.003481,0.016541,0.01075,0.495619,0.259607,0.422288,0.029572,0.004154,0
0.010519,0.233632,0.550092,0.00261,0.511463,0.005174,0.003484,0.015781,0.010763,0.493931,0.257297,0.42218,0.029562,0.004143,0
0.010516,0.226931,0.548863,0.002601,0.510877,0.005152,0.003479,0.017494,0.010785,0.494141,0.258452,0.423044,0.029569,0.004133,0
0.010523,0.226002,0.549214,0.002607,0.510644,0.005134,0.003468,0.015592,0.010752,0.494141,0.258596,0.42218,0.029532,0.004136,0
0.010521,0.224766,0.54939,0.002609,0.510293,0.005141,0.003468,0.012359,0.010705,0.493824,0.257007,0.421638,0.029515,0.00414,0
